cml_id;isSublink;nRecords;nNAs;timeOfFirstAvailValue;timeOfLastAvailValue;band;frequency;polarisation;site_0_lon;site_0_lat ;site_1_lon;site_1_lat;length;id1;id2;isPairingUnique;nRecords
54025_54038_2851;TRUE;426044;5512;13.01.2021 14:05;05.11.2021 10:48;80;81500;vertical;16.237387;50.540882;16.191446;50.50252;5370;54025_54038;2851;TRUE;NA
54025_54043_2852;TRUE;426044;5539;13.01.2021 14:05;05.11.2021 10:48;80;71750;vertical;16.268389;50.500355;16.191446;50.50252;5460;54025_54043;2852;TRUE;NA
54025_54043_2852;TRUE;426044;5512;13.01.2021 14:05;05.11.2021 10:48;80;81750;vertical;16.268389;50.500355;16.191446;50.50252;5460;54025_54043;2852;TRUE;NA
54026_54046_2853;TRUE;426044;5292;13.01.2021 14:05;05.11.2021 10:48;80;71500;vertical;15.909359;50.34539;15.874428;50.34816;2500;54026_54046;2853;TRUE;NA
54026_54046_2853;TRUE;426044;5492;13.01.2021 14:05;05.11.2021 10:48;80;81500;vertical;15.909359;50.34539;15.874428;50.34816;2500;54026_54046;2853;TRUE;NA
54031_54046_2854;TRUE;426044;5291;13.01.2021 14:05;05.11.2021 10:48;80;71250;vertical;15.909359;50.34539;15.908948;50.357933;1400;54031_54046;2854;TRUE;NA
54031_54046_2854;TRUE;426044;5301;13.01.2021 14:05;05.11.2021 10:48;80;81250;vertical;15.909359;50.34539;15.908948;50.357933;1400;54031_54046;2854;TRUE;NA
54032_54049_2855;TRUE;426044;9;13.01.2021 14:05;05.11.2021 10:48;80;71250;vertical;16.030447;50.380405;16.05217;50.391655;1990;54032_54049;2855;TRUE;NA
54032_54049_2855;TRUE;426044;95;13.01.2021 14:05;05.11.2021 10:48;80;81250;vertical;16.030447;50.380405;16.05217;50.391655;1990;54032_54049;2855;TRUE;NA
54037_54074_2856;TRUE;426045;5290;13.01.2021 14:05;05.11.2021 10:49;80;71250;vertical;16.091862;50.4713;16.073528;50.47402;1330;54037_54074;2856;TRUE;NA
54037_54074_2856;TRUE;426045;5685;13.01.2021 14:05;05.11.2021 10:49;80;81250;vertical;16.091862;50.4713;16.073528;50.47402;1330;54037_54074;2856;TRUE;NA
54038_54057_2857;TRUE;426044;5489;13.01.2021 14:05;05.11.2021 10:48;80;71250;vertical;16.237387;50.540882;16.181274;50.548244;4050;54038_54057;2857;TRUE;NA
54038_54057_2857;TRUE;426044;5495;13.01.2021 14:05;05.11.2021 10:48;80;81250;vertical;16.237387;50.540882;16.181274;50.548244;4050;54038_54057;2857;TRUE;NA
54049_54051_2858;TRUE;426044;5289;13.01.2021 14:05;05.11.2021 10:48;80;71500;vertical;16.030447;50.380405;15.990446;50.413517;4650;54049_54051;2858;TRUE;NA
54049_54051_2858;TRUE;426044;5377;13.01.2021 14:05;05.11.2021 10:48;80;81500;vertical;16.030447;50.380405;15.990446;50.413517;4650;54049_54051;2858;TRUE;NA
54050_54059_2859;TRUE;426044;5694;13.01.2021 14:05;05.11.2021 10:48;80;71750;vertical;16.081417;50.452602;16.107975;50.42285;3810;54050_54059;2859;TRUE;NA
54050_54059_2859;TRUE;426044;5715;13.01.2021 14:05;05.11.2021 10:48;80;81750;vertical;16.081417;50.452602;16.107975;50.42285;3810;54050_54059;2859;TRUE;NA
54053_58044_2860;TRUE;426044;5292;13.01.2021 14:05;05.11.2021 10:48;80;71250;vertical;15.999637;50.51252;16.00064167;50.48804722;2730;54053_58044;2860;TRUE;NA
54053_58044_2860;TRUE;426044;5297;13.01.2021 14:05;05.11.2021 10:48;80;81250;vertical;15.999637;50.51252;16.00064167;50.48804722;2730;54053_58044;2860;TRUE;NA
54057_54105_2861;TRUE;426044;5496;13.01.2021 14:05;05.11.2021 10:48;80;71500;vertical;16.165133;50.536293;16.181274;50.548244;1750;54057_54105;2861;TRUE;NA
54057_54105_2861;TRUE;426044;5499;13.01.2021 14:05;05.11.2021 10:48;80;81500;vertical;16.165133;50.536293;16.181274;50.548244;1750;54057_54105;2861;TRUE;NA
54059_54074_2862;TRUE;426044;5687;13.01.2021 14:05;05.11.2021 10:48;80;71500;vertical;16.081417;50.452602;16.073528;50.47402;2450;54059_54074;2862;TRUE;NA
54059_54074_2862;TRUE;426044;5681;13.01.2021 14:05;05.11.2021 10:48;80;81500;vertical;16.081417;50.452602;16.073528;50.47402;2450;54059_54074;2862;TRUE;NA
54061_54104_2863;TRUE;426044;5299;13.01.2021 14:05;05.11.2021 10:48;80;71250;vertical;16.175774;50.582413;16.164133;50.59765;1890;54061_54104;2863;TRUE;NA
54061_54104_2863;TRUE;426044;5295;13.01.2021 14:05;05.11.2021 10:48;80;81250;vertical;16.175774;50.582413;16.164133;50.59765;1890;54061_54104;2863;TRUE;NA
54108_58062_4609;TRUE;426044;12;13.01.2021 14:05;05.11.2021 10:48;13;12933;vertical;16.296711;50.529984;15.912333;50.47742;27850;54108_58062;4609;TRUE;NA
54108_58062_4609;TRUE;426044;10;13.01.2021 14:05;05.11.2021 10:48;13;13199;vertical;16.296711;50.529984;15.912333;50.47742;27850;54108_58062;4609;TRUE;NA
54971_58062_4610;TRUE;426044;1022;13.01.2021 14:05;05.11.2021 10:48;18;18277.5;vertical;15.900306;50.34639;15.912333;50.47742;14620;54971_58062;4610;TRUE;NA
54971_58062_4610;TRUE;426044;19;13.01.2021 14:05;05.11.2021 10:48;18;19287.5;vertical;15.900306;50.34639;15.912333;50.47742;14620;54971_58062;4610;TRUE;NA
57003_58063_2864;TRUE;426044;5306;13.01.2021 14:05;05.11.2021 10:48;80;71500;vertical;15.552555;50.619396;15.579494;50.607765;2300;57003_58063;2864;TRUE;NA
57003_58063_2864;TRUE;426044;5296;13.01.2021 14:05;05.11.2021 10:48;80;81500;vertical;15.552555;50.619396;15.579494;50.607765;2300;57003_58063;2864;TRUE;NA
57004_57038_2865;TRUE;426044;5299;13.01.2021 14:05;05.11.2021 10:48;80;71250;vertical;15.4166;50.69354;15.4018;50.685635;1370;57004_57038;2865;TRUE;NA
57004_57038_2865;TRUE;426044;5295;13.01.2021 14:05;05.11.2021 10:48;80;81250;vertical;15.4166;50.69354;15.4018;50.685635;1370;57004_57038;2865;TRUE;NA
57004_57068_2866;TRUE;426044;5302;13.01.2021 14:05;05.11.2021 10:48;80;71750;vertical;15.407621;50.71179;15.4018;50.685635;2940;57004_57068;2866;TRUE;NA
57004_57068_2866;TRUE;426044;5295;13.01.2021 14:05;05.11.2021 10:48;80;81750;vertical;15.407621;50.71179;15.4018;50.685635;2940;57004_57068;2866;TRUE;NA
57004_57087_2867;TRUE;426044;5386;13.01.2021 14:05;05.11.2021 10:48;80;71500;vertical;15.400238;50.726902;15.4018;50.685635;4600;57004_57087;2867;TRUE;NA
57004_57087_2867;TRUE;426044;5294;13.01.2021 14:05;05.11.2021 10:48;80;81500;vertical;15.400238;50.726902;15.4018;50.685635;4600;57004_57087;2867;TRUE;NA
57009_57010_2868;TRUE;426044;5290;13.01.2021 14:05;05.11.2021 10:48;80;71500;vertical;15.357659;50.590176;15.365645;50.60218;1450;57009_57010;2868;TRUE;NA
57009_57010_2868;TRUE;426044;5293;13.01.2021 14:05;05.11.2021 10:48;80;81500;vertical;15.357659;50.590176;15.365645;50.60218;1450;57009_57010;2868;TRUE;NA
57010_57065_2869;TRUE;426044;5289;13.01.2021 14:05;05.11.2021 10:48;80;71250;vertical;15.357659;50.590176;15.398056;50.566944;3850;57010_57065;2869;TRUE;NA
57010_57065_2869;TRUE;426044;5298;13.01.2021 14:05;05.11.2021 10:48;80;81250;vertical;15.357659;50.590176;15.398056;50.566944;3850;57010_57065;2869;TRUE;NA
57012_57088_2870;TRUE;426044;5294;13.01.2021 14:05;05.11.2021 10:48;80;71250;vertical;15.428578;50.765247;15.419433;50.78218;1990;57012_57088;2870;TRUE;NA
57012_57088_2870;TRUE;426044;5299;13.01.2021 14:05;05.11.2021 10:48;80;81250;vertical;15.428578;50.765247;15.419433;50.78218;1990;57012_57088;2870;TRUE;NA
57013_58087_2871;TRUE;426044;5299;13.01.2021 14:05;05.11.2021 10:48;80;71250;vertical;15.431544;50.761845;15.446511;50.76271;1060;57013_58087;2871;TRUE;NA
57013_58087_2871;TRUE;426044;5303;13.01.2021 14:05;05.11.2021 10:48;80;81250;vertical;15.431544;50.761845;15.446511;50.76271;1060;57013_58087;2871;TRUE;NA
57015_57048_2872;TRUE;426044;5285;13.01.2021 14:05;05.11.2021 10:48;80;71250;vertical;15.334881;50.605732;15.301482;50.611732;2450;57015_57048;2872;TRUE;NA
57015_57048_2872;TRUE;426044;5299;13.01.2021 14:05;05.11.2021 10:48;80;81250;vertical;15.334881;50.605732;15.301482;50.611732;2450;57015_57048;2872;TRUE;NA
57016_346879_4611;TRUE;426044;19;13.01.2021 14:05;05.11.2021 10:48;38;37807;vertical;15.365579;50.53398;15.373042;50.532642;550;57016_346879;4611;TRUE;NA
57016_346879_4611;TRUE;426044;17;13.01.2021 14:05;05.11.2021 10:48;38;39067;vertical;15.365579;50.53398;15.373042;50.532642;550;57016_346879;4611;TRUE;NA
57017_57019_2873;TRUE;426044;5307;13.01.2021 14:05;05.11.2021 10:48;80;71750;vertical;15.228156;50.559273;15.22253;50.583603;2740;57017_57019;2873;TRUE;NA
57017_57019_2873;TRUE;426044;5297;13.01.2021 14:05;05.11.2021 10:48;80;81750;vertical;15.228156;50.559273;15.22253;50.583603;2740;57017_57019;2873;TRUE;NA
57017_57031_2874;TRUE;426044;5297;13.01.2021 14:05;05.11.2021 10:48;80;72000;vertical;15.158215;50.580173;15.22253;50.583603;4560;57017_57031;2874;TRUE;NA
57017_57031_2874;TRUE;426044;5295;13.01.2021 14:05;05.11.2021 10:48;80;82000;vertical;15.158215;50.580173;15.22253;50.583603;4560;57017_57031;2874;TRUE;NA
57017_57043_2875;TRUE;426044;5305;13.01.2021 14:05;05.11.2021 10:48;80;71500;vertical;15.228586;50.595295;15.22253;50.583603;1370;57017_57043;2875;TRUE;NA
57017_57043_2875;TRUE;426044;5299;13.01.2021 14:05;05.11.2021 10:48;80;81500;vertical;15.228586;50.595295;15.22253;50.583603;1370;57017_57043;2875;TRUE;NA
57021_57047_2876;TRUE;426044;5292;13.01.2021 14:05;05.11.2021 10:48;80;71250;vertical;15.555026;50.562534;15.480717;50.55976;5270;57021_57047;2876;TRUE;NA
57021_57047_2876;TRUE;426044;5571;13.01.2021 14:05;05.11.2021 10:48;80;81250;vertical;15.555026;50.562534;15.480717;50.55976;5270;57021_57047;2876;TRUE;NA
57031_343886_4612;TRUE;426044;15;13.01.2021 14:05;05.11.2021 10:48;23;22158.5;vertical;15.158215;50.580173;15.141272;50.58461;1300;57031_343886;4612;TRUE;NA
57031_343886_4612;TRUE;426044;11;13.01.2021 14:05;05.11.2021 10:48;23;23166.5;vertical;15.158215;50.580173;15.141272;50.58461;1300;57031_343886;4612;TRUE;NA
57031_57055_4613;TRUE;426044;20;13.01.2021 14:05;05.11.2021 10:48;23;22526;vertical;15.158215;50.580173;15.233189;50.54743;6440;57031_57055;4613;TRUE;NA
57031_57055_4613;TRUE;426044;18;13.01.2021 14:05;05.11.2021 10:48;23;23534;vertical;15.158215;50.580173;15.233189;50.54743;6440;57031_57055;4613;TRUE;NA
57034_57058_2877;TRUE;426044;7;13.01.2021 14:05;05.11.2021 10:48;80;71250;vertical;15.506937;50.604958;15.500242;50.6169;1410;57034_57058;2877;TRUE;NA
57034_57058_2877;TRUE;426044;9;13.01.2021 14:05;05.11.2021 10:48;80;81250;vertical;15.506937;50.604958;15.500242;50.6169;1410;57034_57058;2877;TRUE;NA
57037_57068_2878;TRUE;426044;5315;13.01.2021 14:05;05.11.2021 10:48;80;71250;vertical;15.462821;50.73007;15.407621;50.71179;4390;57037_57068;2878;TRUE;NA
57037_57068_2878;TRUE;426044;5304;13.01.2021 14:05;05.11.2021 10:48;80;81250;vertical;15.462821;50.73007;15.407621;50.71179;4390;57037_57068;2878;TRUE;NA
57038_57045_2879;TRUE;426044;5296;13.01.2021 14:05;05.11.2021 10:48;80;71500;vertical;15.4166;50.69354;15.416543;50.7349;4610;57038_57045;2879;TRUE;NA
57038_57045_2879;TRUE;426044;5320;13.01.2021 14:05;05.11.2021 10:48;80;81500;vertical;15.4166;50.69354;15.416543;50.7349;4610;57038_57045;2879;TRUE;NA
57039_57085_4614;TRUE;426044;43200;NA;NA;11;10905;vertical;15.442101;50.659096;15.55863;50.519146;17630;57039_57085;4614;TRUE;NA
57039_57085_4614;TRUE;426044;43200;NA;NA;11;11395;vertical;15.442101;50.659096;15.55863;50.519146;17630;57039_57085;4614;TRUE;NA
57040_308543_4615;TRUE;426044;18156;13.01.2021 14:05;05.11.2021 10:48;23;22116.5;vertical;15.131578;50.586456;15.147414;50.58999;1190;57040_308543;4615;TRUE;NA
57040_308543_4615;TRUE;426044;18;13.01.2021 14:05;05.11.2021 10:48;23;23124.5;vertical;15.131578;50.586456;15.147414;50.58999;1190;57040_308543;4615;TRUE;NA
57040_309837_4616;TRUE;426044;15;13.01.2021 14:05;20.09.2021 11:31;26;25004;vertical;15.147414;50.58999;15.132113;50.58794;1110;57040_309837;4616;TRUE;NA
57040_309837_4616;TRUE;426044;17;13.01.2021 14:05;20.09.2021 7:33;26;26012;vertical;15.147414;50.58999;15.132113;50.58794;1110;57040_309837;4616;TRUE;NA
57040_342048_4617;TRUE;426044;12;13.01.2021 14:05;05.11.2021 10:48;23;22165.5;vertical;15.148214;50.60348;15.147414;50.58999;1500;57040_342048;4617;TRUE;NA
57040_342048_4617;TRUE;426044;12;13.01.2021 14:05;05.11.2021 10:48;23;23173.5;vertical;15.148214;50.60348;15.147414;50.58999;1500;57040_342048;4617;TRUE;NA
57040_345097_4618;TRUE;426044;12;13.01.2021 14:05;05.11.2021 10:48;23;22095.5;vertical;15.137943;50.585377;15.147414;50.58999;840;57040_345097;4618;TRUE;NA
57040_345097_4618;TRUE;426044;8;13.01.2021 14:05;05.11.2021 10:48;23;23103.5;vertical;15.137943;50.585377;15.147414;50.58999;840;57040_345097;4618;TRUE;NA
57040_57054_2880;TRUE;426044;5290;13.01.2021 14:05;05.11.2021 10:48;80;71500;vertical;15.147414;50.58999;15.120909;50.594505;1940;57040_57054;2880;TRUE;NA
57040_57054_2880;TRUE;426044;5293;13.01.2021 14:05;05.11.2021 10:48;80;81500;vertical;15.147414;50.58999;15.120909;50.594505;1940;57040_57054;2880;TRUE;NA
57040_57081_4619;TRUE;426044;17;13.01.2021 14:05;05.11.2021 10:48;38;37264.5;vertical;15.147414;50.58999;15.156964;50.587784;720;57040_57081;4619;TRUE;NA
57040_57081_4619;TRUE;426044;13;13.01.2021 14:05;05.11.2021 10:48;38;38524.5;vertical;15.147414;50.58999;15.156964;50.587784;720;57040_57081;4619;TRUE;NA
57040_57104_4620;TRUE;426045;2;13.01.2021 14:05;05.11.2021 10:49;38;37835;vertical;15.147414;50.58999;15.156963;50.586178;800;57040_57104;4620;TRUE;NA
57040_57104_4620;TRUE;426045;14;13.01.2021 14:05;05.11.2021 10:49;38;39095;vertical;15.147414;50.58999;15.156963;50.586178;800;57040_57104;4620;TRUE;NA
57041_57058_2881;TRUE;426044;5302;13.01.2021 14:05;05.11.2021 10:48;80;71250;vertical;15.43877;50.607677;15.506937;50.604958;4830;57041_57058;2881;TRUE;NA
57041_57058_2881;TRUE;426044;5286;13.01.2021 14:05;05.11.2021 10:48;80;81250;vertical;15.43877;50.607677;15.506937;50.604958;4830;57041_57058;2881;TRUE;NA
57042_57062_2882;TRUE;426044;5290;13.01.2021 14:05;05.11.2021 10:48;80;71250;vertical;15.520796;50.67857;15.546306;50.665585;2310;57042_57062;2882;TRUE;NA
57042_57062_2882;TRUE;426044;5287;13.01.2021 14:05;05.11.2021 10:48;80;81250;vertical;15.520796;50.67857;15.546306;50.665585;2310;57042_57062;2882;TRUE;NA
57044_57065_2883;TRUE;426044;5299;13.01.2021 14:05;05.11.2021 10:48;80;71500;vertical;15.402077;50.581066;15.398056;50.566944;1600;57044_57065;2883;TRUE;NA
57044_57065_2883;TRUE;426044;5299;13.01.2021 14:05;05.11.2021 10:48;80;81500;vertical;15.402077;50.581066;15.398056;50.566944;1600;57044_57065;2883;TRUE;NA
57055_57097_4621;TRUE;426044;16;13.01.2021 14:05;05.11.2021 10:48;26;25112.5;vertical;15.233189;50.54743;15.182389;50.570526;4420;57055_57097;4621;TRUE;NA
57055_57097_4621;TRUE;426044;32;13.01.2021 14:05;05.11.2021 10:48;26;26120.5;vertical;15.233189;50.54743;15.182389;50.570526;4420;57055_57097;4621;TRUE;NA
57058_323013_4622;TRUE;426044;17;13.01.2021 14:05;05.11.2021 10:48;38;37779;vertical;15.505972;50.60891;15.506937;50.604958;450;57058_323013;4622;TRUE;NA
57058_323013_4622;TRUE;426044;16;13.01.2021 14:05;05.11.2021 10:48;38;39039;vertical;15.505972;50.60891;15.506937;50.604958;450;57058_323013;4622;TRUE;NA
57058_323016_4623;TRUE;426044;16;13.01.2021 14:05;05.11.2021 10:48;38;37439.5;vertical;15.506371;50.60547;15.506937;50.604958;70;57058_323016;4623;TRUE;NA
57058_323016_4623;TRUE;426044;22;13.01.2021 14:05;05.11.2021 10:48;38;38699.5;vertical;15.506371;50.60547;15.506937;50.604958;70;57058_323016;4623;TRUE;NA
57058_57084_4624;TRUE;426044;18;13.01.2021 14:05;05.11.2021 10:48;38;37243.5;vertical;15.519333;50.59775;15.506937;50.604958;1190;57058_57084;4624;TRUE;NA
57058_57084_4624;TRUE;426044;13;13.01.2021 14:05;05.11.2021 10:48;38;38503.5;vertical;15.519333;50.59775;15.506937;50.604958;1190;57058_57084;4624;TRUE;NA
57058_57107_4625;TRUE;426044;11;13.01.2021 14:05;05.11.2021 10:48;26;24927;vertical;15.506937;50.604958;15.518644;50.60258;870;57058_57107;4625;TRUE;NA
57058_57107_4625;TRUE;426044;479;13.01.2021 14:05;05.11.2021 10:48;26;25935;vertical;15.506937;50.604958;15.518644;50.60258;870;57058_57107;4625;TRUE;NA
57085_58031_4626;TRUE;426045;43200;NA;NA;18;18140;vertical;15.716104;50.606544;15.55863;50.519146;14790;57085_58031;4626;TRUE;NA
57085_58031_4626;TRUE;426045;43200;NA;NA;18;19150;vertical;15.716104;50.606544;15.55863;50.519146;14790;57085_58031;4626;TRUE;NA
57085_58033_4627;TRUE;426044;38;13.01.2021 14:05;05.11.2021 10:48;18;18483.75;vertical;15.60562;50.62195;15.55863;50.519146;11920;57085_58033;4627;TRUE;NA
57085_58033_4627;TRUE;426044;15;13.01.2021 14:05;05.11.2021 10:48;18;19493.75;vertical;15.60562;50.62195;15.55863;50.519146;11920;57085_58033;4627;TRUE;NA
57085_58051_4628;TRUE;426045;43200;NA;NA;18;18085;vertical;15.656825;50.64935;15.55863;50.519146;16080;57085_58051;4628;TRUE;NA
57085_58051_4628;TRUE;426045;43200;NA;NA;18;19095;vertical;15.656825;50.64935;15.55863;50.519146;16080;57085_58051;4628;TRUE;NA
57085_58052_4629;TRUE;426044;43200;NA;NA;18;18250;vertical;15.704548;50.63121;15.55863;50.519146;16190;57085_58052;4629;TRUE;NA
57085_58052_4629;TRUE;426044;43200;NA;NA;18;19260;vertical;15.704548;50.63121;15.55863;50.519146;16190;57085_58052;4629;TRUE;NA
57085_58080_4630;TRUE;426044;43200;NA;NA;11;10989;vertical;15.414768;50.667706;15.55863;50.519146;19420;57085_58080;4630;TRUE;NA
57085_58080_4630;TRUE;426044;43200;NA;NA;11;11479;vertical;15.414768;50.667706;15.55863;50.519146;19420;57085_58080;4630;TRUE;NA
57085_58091_4631;TRUE;426044;43200;NA;NA;11;11045;vertical;15.651601;50.700237;15.55863;50.519146;21210;57085_58091;4631;TRUE;NA
57085_58091_4631;TRUE;426044;43200;NA;NA;11;11535;vertical;15.651601;50.700237;15.55863;50.519146;21210;57085_58091;4631;TRUE;NA
57088_58087_2884;TRUE;426044;5299;13.01.2021 14:05;05.11.2021 10:48;80;71500;vertical;15.431544;50.761845;15.419433;50.78218;2420;57088_58087;2884;TRUE;NA
57088_58087_2884;TRUE;426044;5301;13.01.2021 14:05;05.11.2021 10:48;80;81500;vertical;15.431544;50.761845;15.419433;50.78218;2420;57088_58087;2884;TRUE;NA
58001_348378_2885;TRUE;313590;3;01.04.2021 16:19;05.11.2021 10:48;80;71500;vertical;15.900496;50.55988;15.89302;50.559963;530;58001_348378;2885;TRUE;NA
58001_348378_2885;TRUE;313590;5;01.04.2021 16:19;05.11.2021 10:48;80;81500;vertical;15.900496;50.55988;15.89302;50.559963;530;58001_348378;2885;TRUE;NA
58001_58103_2886;TRUE;426044;5292;13.01.2021 14:05;05.11.2021 10:48;80;71250;vertical;15.900496;50.55988;15.852358;50.525043;5160;58001_58103;2886;TRUE;NA
58001_58103_2886;TRUE;426044;5334;13.01.2021 14:05;05.11.2021 10:48;80;81250;vertical;15.900496;50.55988;15.852358;50.525043;5160;58001_58103;2886;TRUE;NA
58002_58185_4632;TRUE;426044;12;13.01.2021 14:05;05.11.2021 10:48;38;37884;vertical;15.938912;50.573242;15.944805;50.57441;440;58002_58185;4632;TRUE;NA
58002_58185_4632;TRUE;426044;13;13.01.2021 14:05;05.11.2021 10:48;38;39144;vertical;15.938912;50.573242;15.944805;50.57441;440;58002_58185;4632;TRUE;NA
58002_58186_4633;TRUE;426045;17;13.01.2021 14:05;05.11.2021 10:49;38;37940;vertical;15.938912;50.573242;15.957167;50.577583;1380;58002_58186;4633;TRUE;NA
58002_58186_4633;TRUE;426045;13;13.01.2021 14:05;05.11.2021 10:49;38;39200;vertical;15.938912;50.573242;15.957167;50.577583;1380;58002_58186;4633;TRUE;NA
58006_58060_4634;TRUE;426044;158;13.01.2021 14:05;05.11.2021 10:48;38;37569;vertical;15.911136;50.562405;15.899885;50.566017;890;58006_58060;4634;TRUE;NA
58006_58060_4634;TRUE;426044;9;13.01.2021 14:05;05.11.2021 10:48;38;38829;vertical;15.911136;50.562405;15.899885;50.566017;890;58006_58060;4634;TRUE;NA
58006_58134_4635;TRUE;426045;16;13.01.2021 14:05;05.11.2021 10:49;38;37527;vertical;15.915861;50.561806;15.899885;50.566017;1220;58006_58134;4635;TRUE;NA
58006_58134_4635;TRUE;426045;12;13.01.2021 14:05;05.11.2021 10:49;38;38787;vertical;15.915861;50.561806;15.899885;50.566017;1220;58006_58134;4635;TRUE;NA
58032_58072_2887;TRUE;426044;5362;13.01.2021 14:05;05.11.2021 10:48;80;71500;vertical;15.771219;50.508266;15.829858;50.531322;4880;58032_58072;2887;TRUE;NA
58032_58072_2887;TRUE;426044;5374;13.01.2021 14:05;05.11.2021 10:48;80;81500;vertical;15.771219;50.508266;15.829858;50.531322;4880;58032_58072;2887;TRUE;NA
58034_348741_4636;TRUE;426044;33;13.01.2021 14:05;05.11.2021 10:48;26;24990;vertical;15.846993;50.608353;15.845496;50.603115;590;58034_348741;4636;TRUE;NA
58034_348741_4636;TRUE;426044;439;13.01.2021 14:05;05.11.2021 10:48;26;25998;vertical;15.846993;50.608353;15.845496;50.603115;590;58034_348741;4636;TRUE;NA
58034_58914_2888;TRUE;426044;5288;13.01.2021 14:05;05.11.2021 10:48;80;71250;vertical;15.831759;50.603508;15.846993;50.608353;1200;58034_58914;2888;TRUE;NA
58034_58914_2888;TRUE;426044;5307;13.01.2021 14:05;05.11.2021 10:48;80;81250;vertical;15.831759;50.603508;15.846993;50.608353;1200;58034_58914;2888;TRUE;NA
58034_58989_2889;TRUE;426044;5315;13.01.2021 14:05;05.11.2021 10:48;80;72000;vertical;15.847998;50.59643;15.846993;50.608353;1330;58034_58989;2889;TRUE;NA
58034_58989_2889;TRUE;426044;5313;13.01.2021 14:05;05.11.2021 10:48;80;82000;vertical;15.847998;50.59643;15.846993;50.608353;1330;58034_58989;2889;TRUE;NA
58035_58115_2890;TRUE;426045;5290;13.01.2021 14:05;05.11.2021 10:49;80;71500;vertical;15.790771;50.624573;15.785384;50.63138;850;58035_58115;2890;TRUE;NA
58035_58115_2890;TRUE;426045;5294;13.01.2021 14:05;05.11.2021 10:49;80;81500;vertical;15.790771;50.624573;15.785384;50.63138;850;58035_58115;2890;TRUE;NA
58036_58062_4637;TRUE;426044;43200;NA;NA;11;10961;vertical;15.812658;50.667435;15.912333;50.47742;22300;58036_58062;4637;TRUE;NA
58036_58062_4637;TRUE;426044;43200;NA;NA;11;11451;vertical;15.812658;50.667435;15.912333;50.47742;22300;58036_58062;4637;TRUE;NA
58037_58038_2891;TRUE;426044;5303;13.01.2021 14:05;05.11.2021 10:48;80;71500;vertical;15.793435;50.688267;15.735741;50.696182;4160;58037_58038;2891;TRUE;NA
58037_58038_2891;TRUE;426044;5287;13.01.2021 14:05;05.11.2021 10:48;80;81500;vertical;15.793435;50.688267;15.735741;50.696182;4160;58037_58038;2891;TRUE;NA
58038_58918_2892;TRUE;426045;5287;13.01.2021 14:05;05.11.2021 10:49;80;71250;vertical;15.721219;50.67322;15.735741;50.696182;2760;58038_58918;2892;TRUE;NA
58038_58918_2892;TRUE;426045;5289;13.01.2021 14:05;05.11.2021 10:49;80;81250;vertical;15.721219;50.67322;15.735741;50.696182;2760;58038_58918;2892;TRUE;NA
58039_58089_2893;TRUE;426044;5291;13.01.2021 14:05;05.11.2021 10:48;80;71250;vertical;15.582238;50.741543;15.594794;50.71785;2780;58039_58089;2893;TRUE;NA
58039_58089_2893;TRUE;426044;5288;13.01.2021 14:05;05.11.2021 10:48;80;81250;vertical;15.582238;50.741543;15.594794;50.71785;2780;58039_58089;2893;TRUE;NA
58041_321386_4638;TRUE;426044;15;13.01.2021 14:05;05.11.2021 10:48;32;32438;vertical;15.8135;50.424377;15.809486;50.425232;300;58041_321386;4638;TRUE;NA
58041_321386_4638;TRUE;426044;14;13.01.2021 14:05;05.11.2021 10:48;32;33250;vertical;15.8135;50.424377;15.809486;50.425232;300;58041_321386;4638;TRUE;NA
58041_58139_4639;TRUE;426045;43200;13.01.2021 14:05;05.11.2021 10:49;38;37439.5;vertical;15.8135;50.424377;15.814576;50.42366;110;58041_58139;4639;TRUE;NA
58041_58139_4639;TRUE;426045;43200;13.01.2021 14:05;07.04.2021 6:55;38;38699.5;vertical;15.8135;50.424377;15.814576;50.42366;110;58041_58139;4639;TRUE;NA
58041_58936_2894;TRUE;426045;5;13.01.2021 14:05;05.11.2021 10:49;80;71250;vertical;15.8135;50.424377;15.80231;50.43696;1610;58041_58936;2894;TRUE;NA
58041_58936_2894;TRUE;426045;6;13.01.2021 14:05;05.11.2021 10:49;80;81250;vertical;15.8135;50.424377;15.80231;50.43696;1610;58041_58936;2894;TRUE;NA
58046_58098_4640;TRUE;426045;43200;NA;NA;18;18222.5;vertical;15.742106;50.652405;15.819545;50.744297;11600;58046_58098;4640;TRUE;NA
58046_58098_4640;TRUE;426045;43200;NA;NA;18;19232.5;vertical;15.742106;50.652405;15.819545;50.744297;11600;58046_58098;4640;TRUE;NA
58049_58050_2895;TRUE;426045;6091;13.01.2021 14:05;05.11.2021 10:49;80;71250;vertical;15.58849;50.690125;15.59358;50.65403;4040;58049_58050;2895;TRUE;NA
58049_58050_2895;TRUE;426045;6089;13.01.2021 14:05;05.11.2021 10:49;80;81250;vertical;15.58849;50.690125;15.59358;50.65403;4040;58049_58050;2895;TRUE;NA
58049_58097_2896;TRUE;426044;5288;13.01.2021 14:05;05.11.2021 10:48;80;71750;vertical;15.612769;50.611748;15.59358;50.65403;4900;58049_58097;2896;TRUE;NA
58049_58097_2896;TRUE;426044;6091;13.01.2021 14:05;05.11.2021 10:48;80;81750;vertical;15.612769;50.611748;15.59358;50.65403;4900;58049_58097;2896;TRUE;NA
